authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ceph_osd_replica_read_redirect_missing	ceph_osd_replica_read_redirect_missing	ceph_osd_replica_read_redirect_missing	counter	ceph_daemon	Ceph/Daemon Exporters/OSD Client I/O	*	error/outcome	Object Work (objects/s); source meaning: Count of replica reads redirected to primary due to missing object	source-verified shared population and rendered algebra for Object Work; comparable dimensions: op_delayed_degraded, op_delayed_unreadable, replica_read_redirect_missing	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> objects/s; counted/measured object: Object Work / replica_read_redirect_missing	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Client I/O / Object Work [object_work; objects/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/osd/osd_perf_counters.cc:139
ceph_osd_replica_read_served	ceph_osd_replica_read_served	ceph_osd_replica_read_served	counter	ceph_daemon	Ceph/Daemon Exporters/OSD Client I/O	*	workload/outcome	Operations (operations/s); source meaning: Count of replica reads served	source-verified shared population and rendered algebra for Operations; comparable dimensions: op, op_r, op_rw, op_w, replica_read, replica_read_redirect_conflict, replica_read_served, subop_pull, subop_w, tier_proxy_read, tier_proxy_write	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> operations/s; counted/measured object: Operations / replica_read_served	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Client I/O / Operations [operations; operations/s; incremental]	ceph/ceph @ 0fcffee29411e3a38036764817b6e1afc59741cc; src/osd/osd_perf_counters.cc:147
ceph_osd_scrub_dp_ec_chunk_busy	ceph_osd_scrub_dp_ec_chunk_busy	ceph_osd_scrub_dp_ec_chunk_busy	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling	*	domain signal	Chunk Selection Outcomes (chunks/s); source meaning: chunk busy during scrubs	source-verified shared population and rendered algebra for Chunk Selection Outcomes; comparable dimensions: dp_ec_chunk_busy, dp_ec_chunk_selected, dp_repl_chunk_busy, dp_repl_chunk_selected, sh_ec_chunk_busy, sh_ec_chunk_selected, sh_repl_chunk_busy, sh_repl_chunk_selected	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> chunks/s; counted/measured object: Chunk Selection Outcomes / dp_ec_chunk_busy	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling / Chunk Selection Outcomes [chunk_selection_outcomes; chunks/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_chunk_selected	ceph_osd_scrub_dp_ec_chunk_selected	ceph_osd_scrub_dp_ec_chunk_selected	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling	*	domain signal	Chunk Selection Outcomes (chunks/s); source meaning: chunk selection during scrubs	source-verified shared population and rendered algebra for Chunk Selection Outcomes; comparable dimensions: dp_ec_chunk_busy, dp_ec_chunk_selected, dp_repl_chunk_busy, dp_repl_chunk_selected, sh_ec_chunk_busy, sh_ec_chunk_selected, sh_repl_chunk_busy, sh_repl_chunk_selected	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> chunks/s; counted/measured object: Chunk Selection Outcomes / dp_ec_chunk_selected	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling / Chunk Selection Outcomes [chunk_selection_outcomes; chunks/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_failed_reservations_elapsed_count	ceph_osd_scrub_dp_ec_failed_reservations_elapsed_count	ceph_osd_scrub_dp_ec_failed_reservations_elapsed_count	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time	*	error/outcome	Reservation Elapsed-Time Measurements (reservations/s); source meaning: time for scrub reservation to fail Count	source-verified shared population and rendered algebra for Reservation Elapsed-Time Measurements; comparable dimensions: dp_ec_failed_reservations_elapsed, dp_ec_successful_reservations_elapsed, dp_repl_failed_reservations_elapsed, dp_repl_successful_reservations_elapsed, sh_ec_failed_reservations_elapsed, sh_ec_successful_reservations_elapsed, sh_repl_failed_reservations_elapsed, sh_repl_successful_reservations_elapsed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Reservation Elapsed-Time Measurements / dp_ec_failed_reservations_elapsed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time / Reservation Elapsed-Time Measurements [reservation_latency_measurements; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_failed_reservations_elapsed_sum	ceph_osd_scrub_dp_ec_failed_reservations_elapsed_sum	ceph_osd_scrub_dp_ec_failed_reservations_elapsed_sum	gauge	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time	*	error/outcome	Accumulated Reservation Elapsed Time (seconds/s); source meaning: time for scrub reservation to fail Total	source-verified shared population and rendered algebra for Accumulated Reservation Elapsed Time; comparable dimensions: dp_ec_failed_reservations_elapsed, dp_ec_successful_reservations_elapsed, dp_repl_failed_reservations_elapsed, dp_repl_successful_reservations_elapsed, sh_ec_failed_reservations_elapsed, sh_ec_successful_reservations_elapsed, sh_repl_failed_reservations_elapsed, sh_repl_successful_reservations_elapsed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Reservation Elapsed Time / dp_ec_failed_reservations_elapsed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time / Accumulated Reservation Elapsed Time [accumulated_reservation_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_failed_scrubs	ceph_osd_scrub_dp_ec_failed_scrubs	ceph_osd_scrub_dp_ec_failed_scrubs	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Outcomes	*	error/outcome	Scrub Work (scrubs/s); source meaning: failed scrubs count	source-verified shared population and rendered algebra for Scrub Work; comparable dimensions: dp_ec_failed_scrubs, dp_ec_num_scrubs_started, dp_ec_successful_scrubs, dp_repl_failed_scrubs, dp_repl_num_scrubs_started, dp_repl_successful_scrubs, sh_ec_failed_scrubs, sh_ec_num_scrubs_started, sh_ec_successful_scrubs, sh_repl_failed_scrubs, sh_repl_num_scrubs_started, sh_repl_successful_scrubs	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> scrubs/s; counted/measured object: Scrub Work / dp_ec_failed_scrubs	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Outcomes / Scrub Work [scrub_work; scrubs/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_count	ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_count	ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_count	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time	*	error/outcome	Scrub Elapsed-Time Measurements (scrubs/s); source meaning: time to scrub failure Count	source-verified shared population and rendered algebra for Scrub Elapsed-Time Measurements; comparable dimensions: dp_ec_failed_scrubs_elapsed, dp_ec_successful_scrubs_elapsed, dp_repl_failed_scrubs_elapsed, dp_repl_successful_scrubs_elapsed, sh_ec_failed_scrubs_elapsed, sh_ec_successful_scrubs_elapsed, sh_repl_failed_scrubs_elapsed, sh_repl_successful_scrubs_elapsed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> scrubs/s; counted/measured object: Scrub Elapsed-Time Measurements / dp_ec_failed_scrubs_elapsed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time / Scrub Elapsed-Time Measurements [scrub_latency_measurements; scrubs/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_sum	ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_sum	ceph_osd_scrub_dp_ec_failed_scrubs_elapsed_sum	gauge	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time	*	error/outcome	Accumulated Scrub Elapsed Time (seconds/s); source meaning: time to scrub failure Total	source-verified shared population and rendered algebra for Accumulated Scrub Elapsed Time; comparable dimensions: dp_ec_failed_scrubs_elapsed, dp_ec_successful_scrubs_elapsed, dp_repl_failed_scrubs_elapsed, dp_repl_successful_scrubs_elapsed, sh_ec_failed_scrubs_elapsed, sh_ec_successful_scrubs_elapsed, sh_repl_failed_scrubs_elapsed, sh_repl_successful_scrubs_elapsed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Scrub Elapsed Time / dp_ec_failed_scrubs_elapsed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time / Accumulated Scrub Elapsed Time [accumulated_scrub_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_locked_object	ceph_osd_scrub_dp_ec_locked_object	ceph_osd_scrub_dp_ec_locked_object	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling	*	saturation/state	Object-Lock Waits (waits/s); source meaning: waiting on locked object events	source-verified shared population and rendered algebra for Object-Lock Waits; comparable dimensions: dp_ec_locked_object, dp_repl_locked_object, sh_ec_locked_object, sh_repl_locked_object	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> waits/s; counted/measured object: Object-Lock Waits / dp_ec_locked_object	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling / Object-Lock Waits [object_lock_waits; waits/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_num_scrubs_past_reservation	ceph_osd_scrub_dp_ec_num_scrubs_past_reservation	ceph_osd_scrub_dp_ec_num_scrubs_past_reservation	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations	*	domain signal	Scrubs Past Reservation (scrubs/s); source meaning: scrubs count	source-verified shared population and rendered algebra for Scrubs Past Reservation; comparable dimensions: dp_ec_num_scrubs_past_reservation, dp_repl_num_scrubs_past_reservation, sh_ec_num_scrubs_past_reservation, sh_repl_num_scrubs_past_reservation	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> scrubs/s; counted/measured object: Scrubs Past Reservation / dp_ec_num_scrubs_past_reservation	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations / Scrubs Past Reservation [scrubs_past_reservation; scrubs/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_num_scrubs_started	ceph_osd_scrub_dp_ec_num_scrubs_started	ceph_osd_scrub_dp_ec_num_scrubs_started	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Outcomes	*	domain signal	Scrub Work (scrubs/s); source meaning: scrubs attempted count	source-verified shared population and rendered algebra for Scrub Work; comparable dimensions: dp_ec_failed_scrubs, dp_ec_num_scrubs_started, dp_ec_successful_scrubs, dp_repl_failed_scrubs, dp_repl_num_scrubs_started, dp_repl_successful_scrubs, sh_ec_failed_scrubs, sh_ec_num_scrubs_started, sh_ec_successful_scrubs, sh_repl_failed_scrubs, sh_repl_num_scrubs_started, sh_repl_successful_scrubs	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> scrubs/s; counted/measured object: Scrub Work / dp_ec_num_scrubs_started	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Outcomes / Scrub Work [scrub_work; scrubs/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_preemptions	ceph_osd_scrub_dp_ec_preemptions	ceph_osd_scrub_dp_ec_preemptions	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling	*	domain signal	Scrub Preemptions (preemptions/s); source meaning: preemptions on scrubs	source-verified shared population and rendered algebra for Scrub Preemptions; comparable dimensions: dp_ec_preemptions, dp_repl_preemptions, sh_ec_preemptions, sh_repl_preemptions	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> preemptions/s; counted/measured object: Scrub Preemptions / dp_ec_preemptions	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Interference and Scheduling / Scrub Preemptions [preemptions; preemptions/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_replicas_in_reservation	ceph_osd_scrub_dp_ec_replicas_in_reservation	ceph_osd_scrub_dp_ec_replicas_in_reservation	gauge	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations	*	domain signal	Replicas in Reservation (replicas); source meaning: number of replicas in reservation	source-verified shared population and rendered algebra for Replicas in Reservation; comparable dimensions: dp_ec_replicas_in_reservation, dp_repl_replicas_in_reservation, sh_ec_replicas_in_reservation, sh_repl_replicas_in_reservation	source-current lifecycle -> raw current value -> absolute -> replicas; counted/measured object: Replicas in Reservation / dp_ec_replicas_in_reservation	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations / Replicas in Reservation [replicas_in_reservation; replicas; absolute]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_reservation_process_aborted	ceph_osd_scrub_dp_ec_reservation_process_aborted	ceph_osd_scrub_dp_ec_reservation_process_aborted	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations	*	domain signal	Reservation Process Outcomes (reservations/s); source meaning: scrub reservation was aborted	source-verified shared population and rendered algebra for Reservation Process Outcomes; comparable dimensions: dp_ec_reservation_process_aborted, dp_ec_reservation_process_failure, dp_ec_reservation_process_skipped, dp_repl_reservation_process_aborted, dp_repl_reservation_process_failure, dp_repl_reservation_process_skipped, sh_ec_reservation_process_aborted, sh_ec_reservation_process_failure, sh_ec_reservation_process_skipped, sh_repl_reservation_process_aborted, sh_repl_reservation_process_failure, sh_repl_reservation_process_skipped	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Reservation Process Outcomes / dp_ec_reservation_process_aborted	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations / Reservation Process Outcomes [reservation_process_outcomes; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_reservation_process_failure	ceph_osd_scrub_dp_ec_reservation_process_failure	ceph_osd_scrub_dp_ec_reservation_process_failure	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations	*	error/outcome	Reservation Process Outcomes (reservations/s); source meaning: scrub reservation failed due to replica denial	source-verified shared population and rendered algebra for Reservation Process Outcomes; comparable dimensions: dp_ec_reservation_process_aborted, dp_ec_reservation_process_failure, dp_ec_reservation_process_skipped, dp_repl_reservation_process_aborted, dp_repl_reservation_process_failure, dp_repl_reservation_process_skipped, sh_ec_reservation_process_aborted, sh_ec_reservation_process_failure, sh_ec_reservation_process_skipped, sh_repl_reservation_process_aborted, sh_repl_reservation_process_failure, sh_repl_reservation_process_skipped	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Reservation Process Outcomes / dp_ec_reservation_process_failure	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations / Reservation Process Outcomes [reservation_process_outcomes; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_reservation_process_skipped	ceph_osd_scrub_dp_ec_reservation_process_skipped	ceph_osd_scrub_dp_ec_reservation_process_skipped	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations	*	domain signal	Reservation Process Outcomes (reservations/s); source meaning: scrub reservation skipped for high priority scrub	source-verified shared population and rendered algebra for Reservation Process Outcomes; comparable dimensions: dp_ec_reservation_process_aborted, dp_ec_reservation_process_failure, dp_ec_reservation_process_skipped, dp_repl_reservation_process_aborted, dp_repl_reservation_process_failure, dp_repl_reservation_process_skipped, sh_ec_reservation_process_aborted, sh_ec_reservation_process_failure, sh_ec_reservation_process_skipped, sh_repl_reservation_process_aborted, sh_repl_reservation_process_failure, sh_repl_reservation_process_skipped	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Reservation Process Outcomes / dp_ec_reservation_process_skipped	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Reservations / Reservation Process Outcomes [reservation_process_outcomes; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_scrub_reservations_completed	ceph_osd_scrub_dp_ec_scrub_reservations_completed	ceph_osd_scrub_dp_ec_scrub_reservations_completed	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Reservations	*	domain signal	Completed Scrub Reservations (reservations/s); source meaning: successfully completed reservation processes	source-verified shared population and rendered algebra for Completed Scrub Reservations; comparable dimensions: dp_ec_scrub_reservations_completed, dp_repl_scrub_reservations_completed, sh_ec_scrub_reservations_completed, sh_repl_scrub_reservations_completed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Completed Scrub Reservations / dp_ec_scrub_reservations_completed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Common Work/Reservations / Completed Scrub Reservations [completed_reservations; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_osd_scrub_dp_ec_successful_reservations_elapsed_count	ceph_osd_scrub_dp_ec_successful_reservations_elapsed_count	ceph_osd_scrub_dp_ec_successful_reservations_elapsed_count	counter	ceph_daemon,level,pooltype	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time	*	latency	Reservation Elapsed-Time Measurements (reservations/s); source meaning: time to scrub reservation completion Count	source-verified shared population and rendered algebra for Reservation Elapsed-Time Measurements; comparable dimensions: dp_ec_failed_reservations_elapsed, dp_ec_successful_reservations_elapsed, dp_repl_failed_reservations_elapsed, dp_repl_successful_reservations_elapsed, sh_ec_failed_reservations_elapsed, sh_ec_successful_reservations_elapsed, sh_repl_failed_reservations_elapsed, sh_repl_successful_reservations_elapsed	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> reservations/s; counted/measured object: Reservation Elapsed-Time Measurements / dp_ec_successful_reservations_elapsed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/OSD Scrubbing - Ceph 19/Elapsed Time / Reservation Elapsed-Time Measurements [reservation_latency_measurements; reservations/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
