.1.3.6.1.2.1.1.1.0 = STRING: Juniper Networks, Inc. mx240 internet router, kernel JUNOS 11.1R6.4 #0: 2011-11-04 09:48:26 UTC     builder@briath.juniper.net:/volume/build/junos/11.1/release/11.1R6.4/obj-i386/bsd/kernels/JUNIPER/kernel Build date: 2011-11-04 09:28:26 UTC Copyright (c)
.1.3.6.1.2.1.1.2.0 = OID: .1.3.6.1.4.1.2636.1.1.1.2.29
.1.3.6.1.2.1.16.1.1.1.10.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.3674 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28497 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28498 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28503 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.10.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.3674 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28497 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28498 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28503 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.11.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.3674 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28497 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28498 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28503 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.12.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.3674 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28497 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28498 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28503 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.13.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.3674 = Counter32: 308
.1.3.6.1.2.1.16.1.1.1.14.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.17619 = Counter32: 2
.1.3.6.1.2.1.16.1.1.1.14.28497 = Counter32: 308
.1.3.6.1.2.1.16.1.1.1.14.28498 = Counter32: 9126
.1.3.6.1.2.1.16.1.1.1.14.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28503 = Counter32: 9126
.1.3.6.1.2.1.16.1.1.1.14.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28520 = Counter32: 2
.1.3.6.1.2.1.16.1.1.1.14.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.14.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.3674 = Counter32: 169261
.1.3.6.1.2.1.16.1.1.1.15.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28497 = Counter32: 169261
.1.3.6.1.2.1.16.1.1.1.15.28498 = Counter32: 71943
.1.3.6.1.2.1.16.1.1.1.15.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28503 = Counter32: 71943
.1.3.6.1.2.1.16.1.1.1.15.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.15.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.3674 = Counter32: 458
.1.3.6.1.2.1.16.1.1.1.16.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.17619 = Counter32: 8770
.1.3.6.1.2.1.16.1.1.1.16.28497 = Counter32: 458
.1.3.6.1.2.1.16.1.1.1.16.28498 = Counter32: 459
.1.3.6.1.2.1.16.1.1.1.16.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28503 = Counter32: 459
.1.3.6.1.2.1.16.1.1.1.16.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28511 = Counter32: 2
.1.3.6.1.2.1.16.1.1.1.16.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28514 = Counter32: 2
.1.3.6.1.2.1.16.1.1.1.16.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28519 = Counter32: 8751
.1.3.6.1.2.1.16.1.1.1.16.28520 = Counter32: 8770
.1.3.6.1.2.1.16.1.1.1.16.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.16.29804 = Counter32: 8751
.1.3.6.1.2.1.16.1.1.1.17.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.3674 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.17.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28497 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.17.28498 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.17.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28503 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.17.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.17.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.269 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.270 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.271 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.274 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.275 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.276 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.277 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.278 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.279 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.280 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.281 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.282 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.283 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.502 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.829 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.3674 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.12397 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.17619 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28497 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28498 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.18.28499 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28500 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28501 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28503 = Counter32: 1
.1.3.6.1.2.1.16.1.1.1.18.28504 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28505 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28506 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28507 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28511 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28513 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28514 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28515 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28517 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28518 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28519 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28520 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28521 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28522 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28523 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.28527 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.29799 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.29800 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.18.29804 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.19.267 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.19.268 = Counter32: 0
.1.3.6.1.2.1.16.1.1.1.19.269 = Counter32: 0
