authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:kv_offload_tiering_lookup_async_delay_seconds_created	vllm:kv_offload_tiering_lookup_async_delay_seconds_created	vllm:kv_offload_tiering_lookup_async_delay_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of wall-clock time from a request's first deferred secondary-tier lookup until the request is allocated or finishes, in seconds.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_tiering_lookup_sync_delay_seconds_bucket	vllm:kv_offload_tiering_lookup_sync_delay_seconds_bucket	vllm:kv_offload_tiering_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / Tiered KV Offload Synchronous Lookup Delay [tiering_lookup_sync_delay; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_tiering_lookup_sync_delay_seconds_count	vllm:kv_offload_tiering_lookup_sync_delay_seconds_count	vllm:kv_offload_tiering_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> lookups/s; counted/measured object: Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / Tiered KV Offload Lookup Measurements [tiering_lookup_measurements; lookups/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_tiering_lookup_sync_delay_seconds_sum	vllm:kv_offload_tiering_lookup_sync_delay_seconds_sum	vllm:kv_offload_tiering_lookup_sync_delay_seconds	histogram	engine,le,model_name	vLLM/KV Offloading	model_name,engine	latency	Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> seconds/s; counted/measured object: Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Offloading / Tiered KV Offload Lookup Delay Accumulation [tiering_lookup_delay_accumulation; seconds/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_tiering_lookup_sync_delay_seconds_created	vllm:kv_offload_tiering_lookup_sync_delay_seconds_created	vllm:kv_offload_tiering_lookup_sync_delay_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of total blocking time spent querying secondary tiers for a request, accumulated from first lookup until the request is allocated or finishes, in seconds.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_total_bytes_created	vllm:kv_offload_total_bytes_created	vllm:kv_offload_total_bytes_created	gauge	engine,model_name,transfer_type	<excluded>	<none>	workload/outcome	Number of bytes offloaded by KV connector	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_total_bytes_total	vllm:kv_offload_total_bytes_total	vllm:kv_offload_total_bytes_total	counter	engine,model_name,transfer_type	<excluded>	<none>	workload/outcome	Number of bytes offloaded by KV connector	deprecated compatibility alias of the canonical KV-offload load/store family	raw counter; no rendered unit because job-excluded	source labels=engine,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_total_time_created	vllm:kv_offload_total_time_created	vllm:kv_offload_total_time_created	gauge	engine,model_name,transfer_type	<excluded>	<none>	workload/outcome	Total time measured by all KV offloading operations	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:kv_offload_total_time_total	vllm:kv_offload_total_time_total	vllm:kv_offload_total_time_total	counter	engine,model_name,transfer_type	<excluded>	<none>	workload/outcome	Total time measured by all KV offloading operations	deprecated compatibility alias of the canonical KV-offload load/store family	raw counter; no rendered unit because job-excluded	source labels=engine,model_name,transfer_type; no chart identity/dimension role	KV offloading/tiering configuration	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/offloading/metrics.py; vllm/v1/kv_offload/**
vllm:lora_requests_info	vllm:lora_requests_info	vllm:lora_requests_info	gauge	max_lora,running_lora_adapters,waiting_lora_adapters	<excluded>	<none>	state/configuration	Running stats on lora requests.	metadata-only information family; writer contract does not retain this shape	raw gauge; no rendered unit because writer-ineligible	source labels=max_lora,running_lora_adapters,waiting_lora_adapters; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	writer-ineligible	collector writer exclusion; metadata-only or structurally unsupported source shape	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:mm_cache_hits_created	vllm:mm_cache_hits_created	vllm:mm_cache_hits_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Multi-modal cache hits, in terms of number of cached items.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:mm_cache_hits_total	vllm:mm_cache_hits_total	vllm:mm_cache_hits_total	counter	engine,model_name	vLLM/KV Cache	model_name,engine	workload/outcome	Multi-modal cache hits, in terms of number of cached items.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> items/s; counted/measured object: Multi-modal cache hits, in terms of number of cached items.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Cache / Multimodal Cache [multimodal; items/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:mm_cache_queries_created	vllm:mm_cache_queries_created	vllm:mm_cache_queries_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Multi-modal cache queries, in terms of number of queried items.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:mm_cache_queries_total	vllm:mm_cache_queries_total	vllm:mm_cache_queries_total	counter	engine,model_name	vLLM/KV Cache	model_name,engine	workload/outcome	Multi-modal cache queries, in terms of number of queried items.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> items/s; counted/measured object: Multi-modal cache queries, in terms of number of queried items.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	vLLM engine/server; version and model-mode registration conditions apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/KV Cache / Multimodal Cache [multimodal; items/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/v1/metrics/{loggers,perf}.py
vllm:mooncake_store_operation_bytes_created	vllm:mooncake_store_operation_bytes_created	vllm:mooncake_store_operation_bytes_created	gauge	engine,model_name,operation,status	<excluded>	<none>	workload/outcome	Number of bytes transferred by Mooncake store operations.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,operation,status; no chart identity/dimension role	Mooncake Store KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_bytes_total	vllm:mooncake_store_operation_bytes_total	vllm:mooncake_store_operation_bytes_total	counter	engine,model_name,operation,status	vLLM/Mooncake Connector/Operation Volume	model_name,engine,operation	workload/outcome	Number of bytes transferred by Mooncake store operations.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> bytes/s; counted/measured object: Number of bytes transferred by Mooncake store operations.	identity=model_name,engine,operation; dimension=status; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Volume / Mooncake Store Byte Throughput [bytes; bytes/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_created	vllm:mooncake_store_operation_created	vllm:mooncake_store_operation_created	gauge	engine,model_name,operation,status	<excluded>	<none>	workload/outcome	Number of Mooncake store communication operations.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,operation,status; no chart identity/dimension role	Mooncake Store KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_failed_keys_created	vllm:mooncake_store_operation_failed_keys_created	vllm:mooncake_store_operation_failed_keys_created	gauge	engine,model_name,operation,status	<excluded>	<none>	error/outcome	Number of Mooncake store keys that failed in operations.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,operation,status; no chart identity/dimension role	Mooncake Store KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_failed_keys_total	vllm:mooncake_store_operation_failed_keys_total	vllm:mooncake_store_operation_failed_keys_total	counter	engine,model_name,operation,status	vLLM/Mooncake Connector/Operation Volume	model_name,engine,operation	error/outcome	Number of Mooncake store keys that failed in operations.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> keys/s; counted/measured object: Number of Mooncake store keys that failed in operations.	identity=model_name,engine,operation; dimension=status; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Volume / Mooncake Store Failed Keys [failed_keys; keys/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_keys_created	vllm:mooncake_store_operation_keys_created	vllm:mooncake_store_operation_keys_created	gauge	engine,model_name,operation,status	<excluded>	<none>	workload/outcome	Number of Mooncake store keys touched by operations.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,operation,status; no chart identity/dimension role	Mooncake Store KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_keys_total	vllm:mooncake_store_operation_keys_total	vllm:mooncake_store_operation_keys_total	counter	engine,model_name,operation,status	vLLM/Mooncake Connector/Operation Volume	model_name,engine,operation	workload/outcome	Number of Mooncake store keys touched by operations.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> keys/s; counted/measured object: Number of Mooncake store keys touched by operations.	identity=model_name,engine,operation; dimension=status; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Volume / Mooncake Store Key Throughput [keys; keys/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_time_seconds_bucket	vllm:mooncake_store_operation_time_seconds_bucket	vllm:mooncake_store_operation_time_seconds	histogram	engine,le,model_name,operation,status	vLLM/Mooncake Connector/Operation Timing	model_name,engine,operation,status	latency	Histogram of Mooncake store communication time.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of Mooncake store communication time.	identity=model_name,engine,operation,status; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Timing / Mooncake Store Operation Time [duration; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_time_seconds_count	vllm:mooncake_store_operation_time_seconds_count	vllm:mooncake_store_operation_time_seconds	histogram	engine,le,model_name,operation,status	vLLM/Mooncake Connector/Operation Timing	model_name,engine,operation,status	latency	Histogram of Mooncake store communication time.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> operations/s; counted/measured object: Histogram of Mooncake store communication time.	identity=model_name,engine,operation,status; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Timing / Mooncake Store Operation Measurements [measurements; operations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_time_seconds_sum	vllm:mooncake_store_operation_time_seconds_sum	vllm:mooncake_store_operation_time_seconds	histogram	engine,le,model_name,operation,status	vLLM/Mooncake Connector/Operation Timing	model_name,engine,operation,status	latency	Histogram of Mooncake store communication time.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of Mooncake store communication time.	identity=model_name,engine,operation,status; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Timing / Mooncake Store Operation Concurrency [concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_time_seconds_created	vllm:mooncake_store_operation_time_seconds_created	vllm:mooncake_store_operation_time_seconds_created	gauge	engine,model_name,operation,status	<excluded>	<none>	latency	Histogram of Mooncake store communication time.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name,operation,status; no chart identity/dimension role	Mooncake Store KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:mooncake_store_operation_total	vllm:mooncake_store_operation_total	vllm:mooncake_store_operation_total	counter	engine,model_name,operation,status	vLLM/Mooncake Connector/Operation Timing	model_name,engine,operation,status	workload/outcome	Number of Mooncake store communication operations.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> operations/s; counted/measured object: Number of Mooncake store communication operations.	identity=model_name,engine,operation,status; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Mooncake Store KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Mooncake Connector/Operation Timing / Mooncake Store Operation Measurements [measurements; operations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/mooncake/store/metrics.py
vllm:nixl_bytes_transferred_bucket	vllm:nixl_bytes_transferred_bucket	vllm:nixl_bytes_transferred	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	workload/outcome	Histogram of bytes transferred per NIXL KV Cache transfers.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of bytes transferred per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Size [transfer_size; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_bytes_transferred_count	vllm:nixl_bytes_transferred_count	vllm:nixl_bytes_transferred	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	workload/outcome	Histogram of bytes transferred per NIXL KV Cache transfers.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of bytes transferred per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Measurements [transfer_measurements; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_bytes_transferred_sum	vllm:nixl_bytes_transferred_sum	vllm:nixl_bytes_transferred	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	workload/outcome	Histogram of bytes transferred per NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> bytes/s; counted/measured object: Histogram of bytes transferred per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Throughput [transfer_throughput; bytes/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_bytes_transferred_created	vllm:nixl_bytes_transferred_created	vllm:nixl_bytes_transferred_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Histogram of bytes transferred per NIXL KV Cache transfers.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_descriptors_bucket	vllm:nixl_num_descriptors_bucket	vllm:nixl_num_descriptors	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	domain signal	Histogram of number of descriptors per NIXL KV Cache transfers.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of number of descriptors per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Descriptors [transfer_descriptors; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_descriptors_count	vllm:nixl_num_descriptors_count	vllm:nixl_num_descriptors	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	domain signal	Histogram of number of descriptors per NIXL KV Cache transfers.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of number of descriptors per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Measurements [transfer_measurements; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_descriptors_sum	vllm:nixl_num_descriptors_sum	vllm:nixl_num_descriptors	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	domain signal	Histogram of number of descriptors per NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> descriptors/s; counted/measured object: Histogram of number of descriptors per NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Descriptor Throughput [descriptor_throughput; descriptors/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_descriptors_created	vllm:nixl_num_descriptors_created	vllm:nixl_num_descriptors_created	gauge	engine,model_name	<excluded>	<none>	domain signal	Histogram of number of descriptors per NIXL KV Cache transfers.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_failed_notifications_created	vllm:nixl_num_failed_notifications_created	vllm:nixl_num_failed_notifications_created	gauge	engine,model_name	<excluded>	<none>	error/outcome	Number of failed NIXL KV Cache notifications.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
