upstream_class,upstream_method,upstream_assert_id,local_test,local_assert,status
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0105,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0106,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0107,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0108,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0109,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0110,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0111,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0112,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0113,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0114,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0115,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0116,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0117,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0118,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0119,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0120,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0121,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0122,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0123,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0124,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0125,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0126,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0127,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0128,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0129,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0130,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0131,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0132,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0133,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0134,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0135,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0136,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0137,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0138,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0139,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0140,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0141,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0142,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0143,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0144,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0145,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0146,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0147,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0148,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpLinks,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpLinks#A0149,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216,"require.Equal(t, expected, adjacencyKeySet(final.Adjacencies))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0001,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0002,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0003,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0004,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0005,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0006,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0007,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0008,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0009,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0010,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0011,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0012,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0013,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0014,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0015,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.NoError(t, errStep1)",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0016,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 4, step1.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0017,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0018,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.NoError(t, errStep2)",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0019,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 10, step2.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0020,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0021,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0022,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 2, countLocalTopologyVertices(step2.Adjacencies, ""lldp"", localStep2))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0023,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 4, countMutualLocalAdjacencyEdges(step2.Adjacencies, ""lldp"", localStep2))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0024,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0025,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0026,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0027,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0028,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.NoError(t, errStep3)",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0029,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 3, countFixturesWithLLDPLocalElements(step3Walks))",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0030,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 12, step3.Stats[""links_lldp""])",ported
org.opennms.netmgt.enlinkd.Nms17216EnIT,testNetwork17216LldpTopology,org.opennms.netmgt.enlinkd.Nms17216EnIT#testNetwork17216LldpTopology#A0031,src/go/pkg/topology/engine/parity/l2_builder_test.go::TestBuildL2ResultFromWalks_LLDP_NMS17216_TopologyProjection,"require.Equal(t, 6, countMutualLocalAdjacencyEdges(step3.Adjacencies, ""lldp"", localStep3))",ported
