+--------------------------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Variable_name                                                | Value                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Handler_savepoint_rollback                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_update                                               | 317                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Handler_write                                                | 906501                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| Innodb_background_log_sync                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_dump_status                               | Dumping of buffer pool not started                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_buffer_pool_load_status                               | Buffer pool(s) load completed at 220819 14:45:02                                                                                                                                                                                                                                                                                                                                                                                                                    |
| Innodb_buffer_pool_resize_status                             |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Innodb_buffer_pool_pages_data                                | 1123                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_buffer_pool_bytes_data                                | 18399232                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_buffer_pool_pages_dirty                               | 3                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_bytes_dirty                               | 49152                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Innodb_buffer_pool_pages_flushed                             | 205                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_buffer_pool_pages_free                                | 7064                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_buffer_pool_pages_LRU_flushed                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_pages_made_not_young                      | 27                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_buffer_pool_pages_made_young                          | 6342                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_buffer_pool_pages_misc                                | 5                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_pages_old                                 | 421                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_buffer_pool_pages_total                               | 8192                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_buffer_pool_read_ahead_rnd                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_read_ahead                                | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_read_ahead_evicted                        | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_read_requests                             | 109817                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| Innodb_buffer_pool_reads                                     | 978                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_buffer_pool_wait_free                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffer_pool_write_requests                            | 77412                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Innodb_checkpoint_age                                        | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_checkpoint_max_age                                    | 80576000                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_data_fsyncs                                           | 50                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_data_pending_fsyncs                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_data_pending_reads                                    | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_data_pending_writes                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_data_read                                             | 16094208                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_data_reads                                            | 1002                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_data_writes                                           | 288                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_data_written                                          | 3420160                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
| Innodb_dblwr_pages_written                                   | 30                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_dblwr_writes                                          | 8                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_ibuf_free_list                                        | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_ibuf_segment_size                                     | 2                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_log_waits                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_log_write_requests                                    | 651                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_log_writes                                            | 47                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_lsn_current                                           | 31778525                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_lsn_flushed                                           | 31778525                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_lsn_last_checkpoint                                   | 31778525                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| Innodb_master_thread_active_loops                            | 1674                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_master_thread_idle_loops                              | 36                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_max_trx_id                                            | 1803                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_oldest_view_low_limit_trx_id                          | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_os_log_fsyncs                                         | 13                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_os_log_pending_fsyncs                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_os_log_pending_writes                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_os_log_written                                        | 45568                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Innodb_page_size                                             | 16384                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Innodb_pages_created                                         | 155                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_pages_read                                            | 977                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_pages0_read                                           | 7                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_pages_written                                         | 205                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_purge_trx_id                                          | 1801                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_purge_undo_no                                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_redo_log_enabled                                      | ON                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_row_lock_current_waits                                | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_row_lock_time                                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_row_lock_time_avg                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_row_lock_time_max                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_row_lock_waits                                        | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_rows_deleted                                          | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_rows_inserted                                         | 5055                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_rows_read                                             | 5055                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_rows_updated                                          | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_system_rows_deleted                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_system_rows_inserted                                  | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_system_rows_read                                      | 4881                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_system_rows_updated                                   | 317                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Innodb_sampled_pages_read                                    | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_sampled_pages_skipped                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_num_open_files                                        | 17                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Innodb_truncated_status_writes                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_undo_tablespaces_total                                | 2                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_undo_tablespaces_implicit                             | 2                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_undo_tablespaces_explicit                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_undo_tablespaces_active                               | 2                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_secondary_index_triggered_cluster_reads               | 2098                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Innodb_secondary_index_triggered_cluster_reads_avoided       | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_buffered_aio_submitted                                | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Innodb_scan_pages_contiguous                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
